image_path,class_name,lf_has,lf_decision,lf_prob,lf_meta,lf_error,keep,correct_class,notes
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_14.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_15.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_16.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_17.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_18.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_19.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_20.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_21.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_22.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_23.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_24.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_25.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_26.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_27.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_28.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_29.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Double_Top\DT_30.jpg,Double_Top,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_01.jpg,Falling_Wedge,1,1,1.0,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_02.jpg,Falling_Wedge,1,1,1.0,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_03.jpg,Falling_Wedge,1,1,1.0,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_04.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_05.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_06.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_07.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_08.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_09.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_10.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_11.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_12.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_13.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_14.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_15.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_16.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_17.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_18.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_19.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_20.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_21.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_22.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_23.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_24.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_25.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_26.jpg,Falling_Wedge,1,1,1.0,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_27.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_28.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_29.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Falling_Wedge\FW_30.jpg,Falling_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_01.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_02.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_03.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_04.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_05.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_06.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_07.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_08.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_09.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_10.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_11.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_12.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_13.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_14.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_15.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_16.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_17.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_18.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_19.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_20.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_21.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_22.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_23.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_24.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_25.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_26.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_27.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_28.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_29.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Rising_Wedge\RW_30.jpg,Rising_Wedge,1,,0.5,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1}, ""total_weight"": 2.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_01.jpg,Symmetrical_Triangle,1,1,1.0,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 1}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_010.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_02.jpg,Symmetrical_Triangle,1,1,0.6666666666666666,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 1}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_03.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_04.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_05.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_06.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_07.jpg,Symmetrical_Triangle,1,1,0.6666666666666666,"{""active_votes"": {""lf_grid_presence"": 1, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_08.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_09.jpg,Symmetrical_Triangle,1,1,0.6666666666666666,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 1}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_11.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_12.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_13.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_14.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_15.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_16.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_17.jpg,Symmetrical_Triangle,1,1,0.6666666666666666,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 1}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_18.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_19.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_20.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_21.jpg,Symmetrical_Triangle,1,1,0.6666666666666666,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 1}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_22.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_23.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_24.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_25.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_26.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_27.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_28.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_29.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
data\kaggle_chart_patterns\crypto_chart_patterns\DATASET\Symmetrical_Triangle\ST_30.jpg,Symmetrical_Triangle,1,0,0.3333333333333333,"{""active_votes"": {""lf_grid_presence"": 0, ""lf_text_axis_density"": 1, ""lf_triangle_like"": 0}, ""total_weight"": 3.0}",,,,
